,Student ID,student_name_x,gender_x,grade_x,school_name_x,reading_score_x,math_score_x,student_name_y,gender_y,grade_y,school_name_y,reading_score_y,math_score_y
8247,13434,Cindy Cox,F,12th,Griffin High School,72,82,Cindy Cox,F,12th,Griffin High School,72,82
8248,13435,Meghan Valentine,F,10th,Griffin High School,84,92,Meghan Valentine,F,10th,Griffin High School,84,92
8249,13436,Grace Beasley,F,11th,Griffin High School,90,77,Grace Beasley,F,11th,Griffin High School,90,77
8250,13437,Thomas Glover,M,10th,Griffin High School,74,84,Thomas Glover,M,10th,Griffin High School,74,84
8251,13438,Miguel Hunter,M,9th,Griffin High School,71,89,Miguel Hunter,M,9th,Griffin High School,71,89
8252,13440,Jordan Miller,M,12th,Griffin High School,76,75,Jordan Miller,M,12th,Griffin High School,76,75
8253,13441,Laura Simpson,F,10th,Griffin High School,78,93,Laura Simpson,F,10th,Griffin High School,78,93
8254,13442,Sean Parsons,M,10th,Griffin High School,96,83,Sean Parsons,M,10th,Griffin High School,96,83
8255,13443,Norma Harris,F,9th,Griffin High School,93,95,Norma Harris,F,9th,Griffin High School,93,95
8256,13444,Mary Rogers,F,9th,Griffin High School,76,71,Mary Rogers,F,9th,Griffin High School,76,71
8257,13445,Shawn Ruiz,M,11th,Griffin High School,75,78,Shawn Ruiz,M,11th,Griffin High School,75,78
8258,13446,John Smith,M,10th,Griffin High School,72,75,John Smith,M,10th,Griffin High School,72,75
8259,13447,David Miller,M,10th,Griffin High School,74,74,David Miller,M,10th,Griffin High School,74,74
8260,13448,Denise Wilson,F,12th,Griffin High School,73,88,Denise Wilson,F,12th,Griffin High School,73,88
8261,13449,Amber Mccoy,F,12th,Griffin High School,90,79,Amber Mccoy,F,12th,Griffin High School,90,79
8262,13450,Ashley Beltran,F,10th,Griffin High School,87,90,Ashley Beltran,F,10th,Griffin High School,87,90
8263,13451,Phillip Lewis,M,12th,Griffin High School,71,91,Phillip Lewis,M,12th,Griffin High School,71,91
8264,13453,Karina Greer,F,11th,Griffin High School,93,78,Karina Greer,F,11th,Griffin High School,93,78
8265,13454,David Nunez,M,12th,Griffin High School,92,77,David Nunez,M,12th,Griffin High School,92,77
8266,13455,Catherine Morrow,F,11th,Griffin High School,92,83,Catherine Morrow,F,11th,Griffin High School,92,83
8267,13456,Christopher Ortiz,M,9th,Griffin High School,99,70,Christopher Ortiz,M,9th,Griffin High School,99,70
8268,13457,Jeffrey Banks,M,10th,Griffin High School,92,79,Jeffrey Banks,M,10th,Griffin High School,92,79
8269,13458,Thomas Gutierrez,M,11th,Griffin High School,70,78,Thomas Gutierrez,M,11th,Griffin High School,70,78
8270,13459,William Cox,M,9th,Griffin High School,71,78,William Cox,M,9th,Griffin High School,71,78
8271,13460,Whitney Luna,F,12th,Griffin High School,86,91,Whitney Luna,F,12th,Griffin High School,86,91
8272,13462,Hayley Fletcher,F,11th,Griffin High School,94,75,Hayley Fletcher,F,11th,Griffin High School,94,75
8273,13463,Jill Wilkins,F,12th,Griffin High School,98,83,Jill Wilkins,F,12th,Griffin High School,98,83
8274,13464,Gregory King,M,10th,Griffin High School,95,70,Gregory King,M,10th,Griffin High School,95,70
8275,13465,Regina Cantrell,F,11th,Griffin High School,70,92,Regina Cantrell,F,11th,Griffin High School,70,92
8276,13466,Charles Zavala,M,9th,Griffin High School,94,74,Charles Zavala,M,9th,Griffin High School,94,74
8277,13467,April Smith,F,12th,Griffin High School,95,74,April Smith,F,12th,Griffin High School,95,74
8278,13468,Christopher Knight,M,11th,Griffin High School,70,71,Christopher Knight,M,11th,Griffin High School,70,71
8279,13470,Dr. Alfred Foster,M,11th,Griffin High School,71,84,Dr. Alfred Foster,M,11th,Griffin High School,71,84
8280,13472,Yolanda Day,F,10th,Griffin High School,80,90,Yolanda Day,F,10th,Griffin High School,80,90
8281,13473,Julie Roberts,F,10th,Griffin High School,81,96,Julie Roberts,F,10th,Griffin High School,81,96
8282,13474,Alex Butler,M,11th,Griffin High School,83,95,Alex Butler,M,11th,Griffin High School,83,95
8283,13475,Adam Rodriguez,M,9th,Griffin High School,72,95,Adam Rodriguez,M,9th,Griffin High School,72,95
8284,13476,Kirk Ferguson,M,10th,Griffin High School,92,79,Kirk Ferguson,M,10th,Griffin High School,92,79
8285,13477,Stacy Jones,F,11th,Griffin High School,95,95,Stacy Jones,F,11th,Griffin High School,95,95
8286,13478,Gregory Woods,M,10th,Griffin High School,85,73,Gregory Woods,M,10th,Griffin High School,85,73
8287,13479,Amanda Patel,F,11th,Griffin High School,92,97,Amanda Patel,F,11th,Griffin High School,92,97
8288,13480,Victor Phelps,M,12th,Griffin High School,91,80,Victor Phelps,M,12th,Griffin High School,91,80
8289,13481,Nancy Morgan,F,10th,Griffin High School,94,87,Nancy Morgan,F,10th,Griffin High School,94,87
8290,13482,John Perez,M,9th,Griffin High School,76,89,John Perez,M,9th,Griffin High School,76,89
8291,13483,Tonya Harrington,F,10th,Griffin High School,73,72,Tonya Harrington,F,10th,Griffin High School,73,72
8292,13484,Ryan Santana,M,11th,Griffin High School,91,83,Ryan Santana,M,11th,Griffin High School,91,83
8293,13485,Judith Moreno,F,9th,Griffin High School,70,79,Judith Moreno,F,9th,Griffin High School,70,79
8294,13486,James Cooley,M,9th,Griffin High School,92,78,James Cooley,M,9th,Griffin High School,92,78
8295,13487,Anthony Lee,M,9th,Griffin High School,72,80,Anthony Lee,M,9th,Griffin High School,72,80
8296,13488,Jasmine Adkins,F,11th,Griffin High School,81,89,Jasmine Adkins,F,11th,Griffin High School,81,89
8297,13489,David Morris,M,10th,Griffin High School,76,94,David Morris,M,10th,Griffin High School,76,94
8298,13490,Anthony Hughes,M,11th,Griffin High School,83,99,Anthony Hughes,M,11th,Griffin High School,83,99
8299,13491,Jeanne Carter,F,10th,Griffin High School,82,96,Jeanne Carter,F,10th,Griffin High School,82,96
8300,13492,Maria Parker,F,9th,Griffin High School,75,75,Maria Parker,F,9th,Griffin High School,75,75
8301,13493,John Brown,M,12th,Griffin High School,96,86,John Brown,M,12th,Griffin High School,96,86
8302,13494,Michael Donovan,M,10th,Griffin High School,95,88,Michael Donovan,M,10th,Griffin High School,95,88
8303,13495,Michelle Cruz,F,11th,Griffin High School,98,93,Michelle Cruz,F,11th,Griffin High School,98,93
8304,13496,Joseph Miller,M,10th,Griffin High School,80,84,Joseph Miller,M,10th,Griffin High School,80,84
8305,13497,Shane Clark,M,10th,Griffin High School,99,99,Shane Clark,M,10th,Griffin High School,99,99
8306,13498,Shannon Hart,F,12th,Griffin High School,83,89,Shannon Hart,F,12th,Griffin High School,83,89
8307,13499,Jason Parker,M,10th,Griffin High School,85,89,Jason Parker,M,10th,Griffin High School,85,89
8308,13500,Rebecca Miller,F,10th,Griffin High School,92,73,Rebecca Miller,F,10th,Griffin High School,92,73
8309,13501,Thomas Lynch,M,9th,Griffin High School,70,83,Thomas Lynch,M,9th,Griffin High School,70,83
8310,13502,Michael Lloyd,M,9th,Griffin High School,79,76,Michael Lloyd,M,9th,Griffin High School,79,76
8311,13503,Melissa Lynch,F,11th,Griffin High School,81,75,Melissa Lynch,F,11th,Griffin High School,81,75
8312,13504,James Lucas,M,11th,Griffin High School,70,80,James Lucas,M,11th,Griffin High School,70,80
8313,13505,Melvin Jackson,M,9th,Griffin High School,87,84,Melvin Jackson,M,9th,Griffin High School,87,84
8314,13508,William Brown,M,9th,Griffin High School,99,79,William Brown,M,9th,Griffin High School,99,79
8315,13509,Susan Edwards,F,10th,Griffin High School,72,85,Susan Edwards,F,10th,Griffin High School,72,85
8316,13510,Christopher Sharp,M,11th,Griffin High School,71,96,Christopher Sharp,M,11th,Griffin High School,71,96
8317,13511,Danielle Anderson,F,9th,Griffin High School,81,72,Danielle Anderson,F,9th,Griffin High School,81,72
8318,13512,Tiffany Church,F,11th,Griffin High School,80,91,Tiffany Church,F,11th,Griffin High School,80,91
8319,13513,Virginia Bell,F,10th,Griffin High School,88,77,Virginia Bell,F,10th,Griffin High School,88,77
8320,13514,Renee Abbott,F,11th,Griffin High School,97,97,Renee Abbott,F,11th,Griffin High School,97,97
8321,13515,Nicole Terry,F,11th,Griffin High School,89,98,Nicole Terry,F,11th,Griffin High School,89,98
8322,13516,Anthony Simmons,M,10th,Griffin High School,78,81,Anthony Simmons,M,10th,Griffin High School,78,81
8323,13517,Jerry Santiago,M,9th,Griffin High School,96,95,Jerry Santiago,M,9th,Griffin High School,96,95
8324,13518,Christina Frey,F,12th,Griffin High School,86,70,Christina Frey,F,12th,Griffin High School,86,70
8325,13519,Thomas Taylor,M,12th,Griffin High School,95,89,Thomas Taylor,M,12th,Griffin High School,95,89
8326,13520,Daniel Burgess,M,11th,Griffin High School,77,73,Daniel Burgess,M,11th,Griffin High School,77,73
8327,13521,Frank Acosta,M,10th,Griffin High School,90,92,Frank Acosta,M,10th,Griffin High School,90,92
8328,13522,Blake King,M,11th,Griffin High School,94,91,Blake King,M,11th,Griffin High School,94,91
8329,13523,Samantha Gregory,F,12th,Griffin High School,74,92,Samantha Gregory,F,12th,Griffin High School,74,92
8330,13526,Rachel Wolf,F,9th,Griffin High School,87,94,Rachel Wolf,F,9th,Griffin High School,87,94
8331,13527,Melissa Tate,F,10th,Griffin High School,86,98,Melissa Tate,F,10th,Griffin High School,86,98
8332,13528,Brian Green,M,10th,Griffin High School,73,96,Brian Green,M,10th,Griffin High School,73,96
8333,13529,Gregory Chandler,M,9th,Griffin High School,77,81,Gregory Chandler,M,9th,Griffin High School,77,81
8334,13530,Robert Fuller,M,9th,Griffin High School,88,71,Robert Fuller,M,9th,Griffin High School,88,71
8335,13531,Brittany Snow,F,10th,Griffin High School,72,88,Brittany Snow,F,10th,Griffin High School,72,88
8336,13532,James Mills,M,9th,Griffin High School,87,70,James Mills,M,9th,Griffin High School,87,70
8337,13533,Eric Cox,M,10th,Griffin High School,75,77,Eric Cox,M,10th,Griffin High School,75,77
8338,13535,Kenneth Gordon,M,12th,Griffin High School,73,95,Kenneth Gordon,M,12th,Griffin High School,73,95
8339,13536,Jesse Mendoza,M,9th,Griffin High School,83,83,Jesse Mendoza,M,9th,Griffin High School,83,83
8340,13537,Richard Quinn,M,9th,Griffin High School,73,90,Richard Quinn,M,9th,Griffin High School,73,90
8341,13538,Jenny Brady,F,9th,Griffin High School,82,87,Jenny Brady,F,9th,Griffin High School,82,87
8342,13539,Michael Floyd,M,10th,Griffin High School,91,94,Michael Floyd,M,10th,Griffin High School,91,94
8343,13540,Mario Thomas,M,9th,Griffin High School,78,87,Mario Thomas,M,9th,Griffin High School,78,87
8344,13541,Scott Walters,M,10th,Griffin High School,75,96,Scott Walters,M,10th,Griffin High School,75,96
8345,13542,Alyssa Haynes,F,12th,Griffin High School,87,83,Alyssa Haynes,F,12th,Griffin High School,87,83
8346,13543,Alexandra Walker,F,9th,Griffin High School,73,97,Alexandra Walker,F,9th,Griffin High School,73,97
8347,13544,Ariana Barton,F,12th,Griffin High School,91,86,Ariana Barton,F,12th,Griffin High School,91,86
8348,13545,Sara Scott,F,12th,Griffin High School,71,85,Sara Scott,F,12th,Griffin High School,71,85
8349,13546,Tina Waters,F,12th,Griffin High School,76,74,Tina Waters,F,12th,Griffin High School,76,74
8350,13547,Emily Gonzalez,F,11th,Griffin High School,73,82,Emily Gonzalez,F,11th,Griffin High School,73,82
8351,13548,Curtis Gill,M,9th,Griffin High School,71,96,Curtis Gill,M,9th,Griffin High School,71,96
8352,13549,Daniel Smith,M,11th,Griffin High School,81,80,Daniel Smith,M,11th,Griffin High School,81,80
8353,13551,Jessica Wong,F,9th,Griffin High School,89,85,Jessica Wong,F,9th,Griffin High School,89,85
8354,13552,Robert Christensen,M,12th,Griffin High School,72,91,Robert Christensen,M,12th,Griffin High School,72,91
8355,13553,Nicolas Schultz,M,9th,Griffin High School,96,75,Nicolas Schultz,M,9th,Griffin High School,96,75
8356,13554,Kelly Williams,F,9th,Griffin High School,99,99,Kelly Williams,F,9th,Griffin High School,99,99
8357,13555,Steven Williams,M,12th,Griffin High School,86,81,Steven Williams,M,12th,Griffin High School,86,81
8358,13556,Richard Mitchell,M,12th,Griffin High School,72,72,Richard Mitchell,M,12th,Griffin High School,72,72
8359,13557,Melissa Smith,F,10th,Griffin High School,81,82,Melissa Smith,F,10th,Griffin High School,81,82
8360,13558,Samuel Valencia,M,10th,Griffin High School,90,70,Samuel Valencia,M,10th,Griffin High School,90,70
8361,13559,Jessica Adams,F,12th,Griffin High School,96,97,Jessica Adams,F,12th,Griffin High School,96,97
8362,13560,Joseph Rios,M,12th,Griffin High School,92,95,Joseph Rios,M,12th,Griffin High School,92,95
8363,13561,Cindy Hall,F,10th,Griffin High School,80,99,Cindy Hall,F,10th,Griffin High School,80,99
8364,13562,Todd Knight,M,11th,Griffin High School,80,98,Todd Knight,M,11th,Griffin High School,80,98
8365,13563,Kristie Fowler,F,9th,Griffin High School,87,74,Kristie Fowler,F,9th,Griffin High School,87,74
8366,13564,Donna Vega,F,9th,Griffin High School,87,71,Donna Vega,F,9th,Griffin High School,87,71
8367,13565,Michelle Pham,F,9th,Griffin High School,99,78,Michelle Pham,F,9th,Griffin High School,99,78
8368,13566,Cassandra Rosales,F,10th,Griffin High School,83,90,Cassandra Rosales,F,10th,Griffin High School,83,90
8369,13567,Christine Fisher,F,9th,Griffin High School,70,77,Christine Fisher,F,9th,Griffin High School,70,77
8370,13568,Howard Cole,M,9th,Griffin High School,92,70,Howard Cole,M,9th,Griffin High School,92,70
8371,13569,Charles Johnson,M,12th,Griffin High School,70,74,Charles Johnson,M,12th,Griffin High School,70,74
8372,13570,Rodney Glover,M,11th,Griffin High School,72,75,Rodney Glover,M,11th,Griffin High School,72,75
8373,13571,Michael Scott,M,11th,Griffin High School,81,82,Michael Scott,M,11th,Griffin High School,81,82
8374,13572,Jeffrey Zhang,M,9th,Griffin High School,85,95,Jeffrey Zhang,M,9th,Griffin High School,85,95
8375,13574,Lauren Nicholson,F,12th,Griffin High School,84,73,Lauren Nicholson,F,12th,Griffin High School,84,73
8376,13575,Jamie Hopkins,F,11th,Griffin High School,97,77,Jamie Hopkins,F,11th,Griffin High School,97,77
8377,13576,Amy Stephenson MD,F,11th,Griffin High School,94,81,Amy Stephenson MD,F,11th,Griffin High School,94,81
8378,13577,William Donaldson,M,10th,Griffin High School,87,76,William Donaldson,M,10th,Griffin High School,87,76
8379,13578,Daniel Hughes,M,12th,Griffin High School,81,89,Daniel Hughes,M,12th,Griffin High School,81,89
8380,13580,Timothy Berry,M,11th,Griffin High School,89,78,Timothy Berry,M,11th,Griffin High School,89,78
8381,13581,Jeremy Stout,M,11th,Griffin High School,70,88,Jeremy Stout,M,11th,Griffin High School,70,88
8382,13582,Jason Peterson,M,12th,Griffin High School,98,92,Jason Peterson,M,12th,Griffin High School,98,92
8383,13583,Jason Morales,M,11th,Griffin High School,83,84,Jason Morales,M,11th,Griffin High School,83,84
8384,13584,Jeffrey Cabrera,M,9th,Griffin High School,70,80,Jeffrey Cabrera,M,9th,Griffin High School,70,80
8385,13585,Todd Anderson,M,9th,Griffin High School,71,99,Todd Anderson,M,9th,Griffin High School,71,99
8386,13587,Ernest Hunter,M,10th,Griffin High School,81,83,Ernest Hunter,M,10th,Griffin High School,81,83
8387,13588,Nicholas Perez,M,9th,Griffin High School,73,89,Nicholas Perez,M,9th,Griffin High School,73,89
8388,13589,Steven Medina,M,9th,Griffin High School,87,82,Steven Medina,M,9th,Griffin High School,87,82
8389,13590,Timothy Flowers,M,11th,Griffin High School,95,77,Timothy Flowers,M,11th,Griffin High School,95,77
8390,13592,Daniel Kelley,M,12th,Griffin High School,95,95,Daniel Kelley,M,12th,Griffin High School,95,95
8391,13593,Colleen Guzman,F,12th,Griffin High School,91,94,Colleen Guzman,F,12th,Griffin High School,91,94
8392,13594,Rodney Mccarty,M,9th,Griffin High School,83,77,Rodney Mccarty,M,9th,Griffin High School,83,77
8393,13595,Emily Ingram,F,12th,Griffin High School,86,99,Emily Ingram,F,12th,Griffin High School,86,99
8394,13596,Stephen Black DVM,M,9th,Griffin High School,86,93,Stephen Black DVM,M,9th,Griffin High School,86,93
8395,13597,Joseph Rodriguez,M,11th,Griffin High School,97,97,Joseph Rodriguez,M,11th,Griffin High School,97,97
8396,13598,Michael Rowe,M,11th,Griffin High School,99,97,Michael Rowe,M,11th,Griffin High School,99,97
8397,13599,Jennifer Ryan,F,10th,Griffin High School,94,80,Jennifer Ryan,F,10th,Griffin High School,94,80
8398,13600,Kimberly Nelson,F,11th,Griffin High School,98,80,Kimberly Nelson,F,11th,Griffin High School,98,80
8399,13601,Tammy Mccoy,F,11th,Griffin High School,76,90,Tammy Mccoy,F,11th,Griffin High School,76,90
8400,13602,Tina Roberts,F,10th,Griffin High School,72,71,Tina Roberts,F,10th,Griffin High School,72,71
8401,13603,Victoria Thomas,F,9th,Griffin High School,96,85,Victoria Thomas,F,9th,Griffin High School,96,85
8402,13605,Michael Klein,M,9th,Griffin High School,85,76,Michael Klein,M,9th,Griffin High School,85,76
8403,13606,Leslie Warren,F,12th,Griffin High School,84,88,Leslie Warren,F,12th,Griffin High School,84,88
8404,13607,Phillip Love,M,9th,Griffin High School,71,87,Phillip Love,M,9th,Griffin High School,71,87
8405,13608,Michael Moore,M,11th,Griffin High School,83,89,Michael Moore,M,11th,Griffin High School,83,89
8406,13609,Diana Bartlett,F,12th,Griffin High School,99,70,Diana Bartlett,F,12th,Griffin High School,99,70
8407,13610,Christopher Murillo,M,11th,Griffin High School,98,90,Christopher Murillo,M,11th,Griffin High School,98,90
8408,13611,Austin Henderson,M,9th,Griffin High School,92,71,Austin Henderson,M,9th,Griffin High School,92,71
8409,13612,Tami Dunlap,F,9th,Griffin High School,86,71,Tami Dunlap,F,9th,Griffin High School,86,71
8410,13613,Raymond Price,M,12th,Griffin High School,79,86,Raymond Price,M,12th,Griffin High School,79,86
8411,13614,Robert Flores,M,11th,Griffin High School,95,94,Robert Flores,M,11th,Griffin High School,95,94
8412,13615,Kimberly Hudson,F,12th,Griffin High School,70,88,Kimberly Hudson,F,12th,Griffin High School,70,88
8413,13616,Bonnie Owen,F,10th,Griffin High School,75,76,Bonnie Owen,F,10th,Griffin High School,75,76
8414,13617,Thomas Calderon,M,9th,Griffin High School,96,92,Thomas Calderon,M,9th,Griffin High School,96,92
8415,13618,Anthony Montgomery,M,12th,Griffin High School,80,82,Anthony Montgomery,M,12th,Griffin High School,80,82
8416,13619,William Hernandez,M,9th,Griffin High School,75,70,William Hernandez,M,9th,Griffin High School,75,70
8417,13620,John Reed,M,10th,Griffin High School,82,72,John Reed,M,10th,Griffin High School,82,72
8418,13621,Steven Martin,M,11th,Griffin High School,72,90,Steven Martin,M,11th,Griffin High School,72,90
8419,13622,Cynthia Coleman,F,11th,Griffin High School,73,83,Cynthia Coleman,F,11th,Griffin High School,73,83
8420,13623,Aaron Maldonado,M,9th,Griffin High School,73,97,Aaron Maldonado,M,9th,Griffin High School,73,97
8421,13624,Kendra Burgess,F,10th,Griffin High School,79,88,Kendra Burgess,F,10th,Griffin High School,79,88
8422,13625,Zachary Hardy,M,11th,Griffin High School,81,71,Zachary Hardy,M,11th,Griffin High School,81,71
